"model_B-MAX","model_C-MAX","model_EcoSport","model_Edge","model_Fiesta","model_Focus","model_Galaxy","model_Grand C-MAX","model_Grand Tourneo Connect","model_KA","model_Ka+","model_Kuga","model_Mondeo","model_Puma","model_S-MAX","model_Tourneo Connect","model_Tourneo Custom","year","price","transmission_Automatic","transmission_Manual","transmission_Semi-Auto","mileage","fuelType_Diesel","fuelType_Hybrid","fuelType_Petrol","tax","mpg","engineSize"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15995,0,1,0,0.154537450788219,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11795,0,1,0,0.391551354673666,0,0,1,0.272727272727273,0.390957446808511,0.384615384615385
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.714285714285714,9295,0,1,0,0.0951676938155119,0,0,1,0.636363636363636,0.297872340425532,0.153846153846154
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,21495,0,0,1,0.589395172677287,1,0,0,0.636363636363636,0.319148936170213,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,14450,1,0,0,0.223409026728019,0,0,1,0.636363636363636,0.0398936170212766,0.384615384615385
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,18787,0,1,0,0.256864731972292,0,0,1,0.636363636363636,0.127659574468085,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,13000,0,1,0,0.192494891941727,1,0,0,0.636363636363636,1,0.384615384615385
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,12250,0,1,0,0.301284074486287,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,14260,0,1,0,0.187627701456835,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,14480,0,1,0,0.197710925430655,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,14310,0,1,0,0.224239605309058,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11660,0,1,0,0.780644196747454,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11250,0,1,0,0.368344989119421,0,0,1,0.636363636363636,0.526595744680851,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,8680,0,1,0,0.68921410654662,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,21790,0,1,0,0.192129437366069,1,0,0,0.636363636363636,0.0265957446808511,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,16610,0,1,0,0.118390670941378,0,0,1,0.636363636363636,0.497340425531915,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,19890,0,1,0,0.141181747205103,1,0,0,0.636363636363636,0.297872340425532,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,19460,0,1,0,0.230053655376335,1,0,0,0.636363636363636,0.297872340425532,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,19450,0,1,0,0.232711506835662,1,0,0,0.636363636363636,0.297872340425532,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,17500,0,1,0,0.481004667851625,1,0,0,0.636363636363636,0.297872340425532,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,19560,0,1,0,0.183175800262463,1,0,0,0.636363636363636,0.297872340425532,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,11840,0,1,0,0.120566786823701,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,18680,1,0,0,0.147826375853419,1,0,0,0.636363636363636,1,0.384615384615385
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12400,0,1,0,0.0887390155982657,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,15800,0,1,0,0.346683499725909,1,0,0,0.636363636363636,0.813829787234043,0.769230769230769
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17620,1,0,0,0.00197677702287413,0,0,1,0.636363636363636,0.236702127659574,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,8800,0,1,0,0.335969036030499,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,7510,0,1,0,0.350537384341933,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,12390,0,1,0,0.0664296749115434,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11450,0,1,0,0.238807953620492,0,0,1,0.636363636363636,0.526595744680851,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.428571428571429,14310,0,1,0,0.867373212179604,1,0,0,0.272727272727273,0.526595744680851,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11990,1,0,0,0.464243592086247,0,0,1,0.636363636363636,0.25531914893617,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,14995,0,1,0,0.000232562002691075,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,14995,0,1,0,0.000232562002691075,0,0,1,0.636363636363636,0.497340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,13995,0,1,0,0.115616538480706,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15995,0,1,0,0.000232562002691075,0,0,1,0.636363636363636,0.590425531914894,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15995,1,0,0,0.16609910463629,1,0,0,0.636363636363636,0.526595744680851,0.384615384615385
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,15995,0,1,0,0.316782670808485,1,0,0,0.636363636363636,0.813829787234043,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,20700,0,1,0,0.207644645259888,1,0,0,0.636363636363636,0.0664893617021277,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,14020,0,1,0,0.302529942357846,1,0,0,0.636363636363636,0.622340425531915,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15320,0,1,0,0.145151912822472,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,16990,1,0,0,0.0625259555806575,0,0,1,0.636363636363636,0.319148936170213,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,16767,0,1,0,0.235917540158474,1,0,0,0.636363636363636,0.813829787234043,0.769230769230769
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17690,0,1,0,0.195036462399708,0,0,1,0.636363636363636,0.414893617021277,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.714285714285714,7520,0,1,0,0.320885728998821,0,0,1,0.636363636363636,0.558510638297872,0.153846153846154
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,18800,0,1,0,0.14677984684131,1,0,0,0.636363636363636,0.297872340425532,0.769230769230769
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.428571428571429,17995,0,1,0,0.469891526437316,1,0,0,0.272727272727273,0.526595744680851,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,7771,0,0,1,0.470722105018356,0,0,1,0.636363636363636,0.297872340425532,0.461538461538462
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,7997,0,1,0,0.348826392464991,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,10494,0,1,0,0.399076396617884,0,0,1,0.636363636363636,0.297872340425532,0.461538461538462
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,10500,0,1,0,0.323909035033805,0,0,1,0.272727272727273,0.414893617021277,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.142857142857143,10497,0,1,0,0.715410554992608,1,0,0,0.636363636363636,0.441489361702128,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9230,0,1,0,0.0700509975248758,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,16065,0,1,0,0.18415588298809,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,8800,0,1,0,0.349191847040649,0,0,1,0.727272727272727,0.731382978723404,0.076923076923077
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,14920,0,1,0,0.0892373627468895,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10370,0,1,0,0.358328211432084,0,0,1,0.636363636363636,0.526595744680851,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10240,0,1,0,0.539876077675709,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10460,0,1,0,0.437997308925397,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,11890,0,1,0,0.492981610990216,1,0,0,0.636363636363636,0.468085106382979,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,9997,0,0,1,0.149487533015499,0,0,1,0.636363636363636,0.297872340425532,0.461538461538462
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,7669,0,0,1,0.360454492599545,0,0,1,0.636363636363636,0.297872340425532,0.461538461538462
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7767,0,0,1,0.3322148208442,0,0,1,0.636363636363636,0.297872340425532,0.461538461538462
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,9881,0,1,0,0.29251316467051,0,0,1,0.636363636363636,0.297872340425532,0.461538461538462
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,7969,0,1,0,0.0788883536271367,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11494,0,1,0,0.327978870080898,0,0,1,0.636363636363636,0.297872340425532,0.461538461538462
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,15300,0,1,0,0.45274838452466,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,14990,0,1,0,0.524875828502135,1,0,0,0.727272727272727,0.622340425531915,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10390,0,1,0,0.0897190983238924,0,0,1,0.727272727272727,0.731382978723404,0.076923076923077
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,8995,0,1,0,0.663914682968156,0,0,1,0.272727272727273,0.414893617021277,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,14995,0,1,0,0.101197694313859,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.571428571428571,8495,0,1,0,0.24317679695676,0,0,1,0.636363636363636,0.558510638297872,0.153846153846154
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,15575,0,1,0,0.328792837090317,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,14545,0,1,0,0.545058888021396,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,13500,0,1,0,0.135101911991894,0,0,1,0.636363636363636,0.558510638297872,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,14990,0,1,0,0.5434641771458,0,0,1,0.909090909090909,0.236702127659574,0.384615384615385
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,15300,0,1,0,0.406584826990482,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.571428571428571,6830,0,1,0,0.26920712968654,0,0,1,0.636363636363636,0.558510638297872,0.153846153846154
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.714285714285714,16991,0,1,0,0.265037625209721,1,0,0,0.636363636363636,0.731382978723404,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10790,0,1,0,0.437814581637569,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,17500,0,1,0,0.346849615442117,1,0,0,0.636363636363636,0.813829787234043,0.769230769230769
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,14690,0,1,0,0.0722769481220618,0,0,1,0.636363636363636,0.468085106382979,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.714285714285714,6990,0,1,0,0.256997624545258,0,0,1,0.636363636363636,0.558510638297872,0.153846153846154
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,11790,0,1,0,0.219903985116032,1,0,0,0.636363636363636,1,0.384615384615385
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,14290,0,1,0,0.389425073506204,1,0,0,0.636363636363636,0.731382978723404,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,8500,0,1,0,0.644163524311035,0,0,1,0.636363636363636,0.731382978723404,0.076923076923077
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11790,0,0,1,0.522849216764398,0,0,1,0.636363636363636,0.468085106382979,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15290,0,1,0,0.11865645608731,0,0,1,0.727272727272727,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,14290,0,1,0,0.220302662834931,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,33591,0,0,1,0.025515374009535,1,0,0,0.727272727272727,0.0132978723404255,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11200,0,1,0,0.199272413163009,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,9790,0,1,0,0.218757786674197,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.714285714285714,15000,0,1,0,0.284356883004701,1,0,0,0.727272727272727,0.731382978723404,0.384615384615385
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12990,0,1,0,0.339274738783036,0,0,1,0.727272727272727,0.558510638297872,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.714285714285714,15990,0,1,0,0.28412432100201,1,0,0,0.727272727272727,0.297872340425532,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10790,0,1,0,0.198059768434692,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,14990,0,1,0,0.147743317995316,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,5790,0,1,0,0.785395106231,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10690,0,1,0,0.284257213574976,0,0,1,0.636363636363636,0.656914893617021,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.857142857142857,25990,0,1,0,0.20874100898686,1,0,0,0.636363636363636,0.468085106382979,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,8990,0,1,0,0.159720261133906,0,0,1,0.636363636363636,0.731382978723404,0.076923076923077
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,9700,0,1,0,0.138440837887673,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,18765,0,1,0,0.283027957275038,0,0,1,0.636363636363636,0.127659574468085,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,18500,0,1,0,0.207860595690958,0,0,1,0.636363636363636,0.127659574468085,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10990,0,1,0,0.409857306599777,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12290,0,1,0,0.133988936693301,0,0,1,0.727272727272727,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12990,0,1,0,0.223741258160435,1,0,0,0.727272727272727,1,0.384615384615385
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,18500,0,1,0,0.096114553397897,1,0,0,0.727272727272727,0.468085106382979,0.384615384615385
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,9790,0,1,0,0.281416634827821,0,0,1,0.272727272727273,0.414893617021277,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,9790,0,1,0,0.159039186697453,0,0,1,0.727272727272727,0.731382978723404,0.076923076923077
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11800,0,1,0,0.209638033854383,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,9690,0,1,0,0.175517865745278,0,0,1,0.636363636363636,0.731382978723404,0.076923076923077
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,16500,0,0,1,0.459343178458114,1,0,0,0.636363636363636,0.468085106382979,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11500,0,1,0,0.0914300902008339,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,18500,0,1,0,0.281881758833203,0,0,1,0.636363636363636,0.127659574468085,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,10901,0,1,0,0.214106546620376,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,8490,0,1,0,0.411817472051031,0,0,1,0.727272727272727,0.731382978723404,0.076923076923077
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,17990,0,1,0,0.124885795445107,0,0,1,0.636363636363636,0.127659574468085,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.714285714285714,20990,0,0,1,0.20538547151946,1,0,0,0.636363636363636,0.468085106382979,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.428571428571429,15290,0,1,0,0.440904333959036,1,0,0,0.636363636363636,0.468085106382979,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17990,0,1,0,0.0879914948753302,0,0,1,0.727272727272727,0.622340425531915,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11990,0,1,0,0.397249123739597,0,0,1,0.727272727272727,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,9500,0,1,0,0.398877057758435,0,0,1,0.727272727272727,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,15790,0,1,0,0.768866592468313,0,0,1,0.727272727272727,0.127659574468085,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11990,0,1,0,0.215202910347348,0,0,1,0.727272727272727,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,9990,0,1,0,0.177577700626256,0,0,1,0.727272727272727,0.731382978723404,0.076923076923077
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,13190,0,1,0,0.378494659379724,0,0,1,0.727272727272727,0.390957446808511,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,11690,0,1,0,0.000199338859449493,0,0,1,0.727272727272727,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,9700,0,1,0,0.145650259971096,0,0,1,0.636363636363636,0.731382978723404,0.076923076923077
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12000,0,1,0,0.128889184205718,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11290,0,1,0,0.225651588896826,0,0,1,0.636363636363636,0.771276595744681,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,13790,0,1,0,0.0826924035282978,0,0,1,0.636363636363636,0.468085106382979,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11690,0,1,0,0.201431917473712,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,18591,0,0,1,0.038871077592651,0,0,1,0.636363636363636,0.319148936170213,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12990,0,1,0,0.195750759979402,0,0,1,0.636363636363636,0.622340425531915,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,15500,0,1,0,0.121413976976362,0,0,1,0.636363636363636,0.468085106382979,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11690,0,1,0,0.135467366567551,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,17500,0,1,0,0.0482898387016396,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.857142857142857,30000,0,0,1,0.010332397548132,1,0,0,0.636363636363636,0.180851063829787,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.857142857142857,28000,0,1,0,0.122909018422233,1,0,0,0.636363636363636,0.468085106382979,0.769230769230769
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17200,0,1,0,0.0994700908652968,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,15500,0,1,0,0.124636621870795,0,0,1,0.636363636363636,0.656914893617021,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11500,0,1,0,0.523580125915713,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,17500,1,0,0,0.186215717869068,0,0,1,0.636363636363636,0.319148936170213,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,12000,0,1,0,0.309041678433197,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857142857,19500,0,1,0,0.0763301715975348,1,0,0,0.636363636363636,0.468085106382979,0.384615384615385
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10500,0,1,0,0.421369125732986,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,12000,0,1,0,0.247778202295719,0,0,1,0.636363636363636,0.622340425531915,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10000,0,1,0,0.227412415488629,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11500,0,1,0,0.045316367381518,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,8400,0,1,0,0.465107393810528,0,0,1,0.272727272727273,0.468085106382979,0.153846153846154
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10800,0,1,0,0.255070682237246,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10500,0,1,0,0.138905961893055,0,0,1,0.636363636363636,0.590425531914894,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10000,0,1,0,0.260486054585624,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,13700,0,1,0,0.210717786009734,0,0,1,0.636363636363636,0.558510638297872,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.428571428571429,10500,0,1,0,0.664712038405954,1,0,0,0.272727272727273,0.622340425531915,0.769230769230769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,11500,0,1,0,0.229555308227711,0,0,1,0.636363636363636,0.771276595744681,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,10500,0,1,0,0.100350504161199,0,0,1,0.636363636363636,0.731382978723404,0.076923076923077
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.714285714285714,17900,0,1,0,0.621438894333793,1,0,0,0.636363636363636,0.526595744680851,0.769230769230769
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571428571,15500,0,1,0,0.219920596687653,1,0,0,0.727272727272727,0.622340425531915,0.769230769230769
